 -2.80000000000000006E-002 -0.99800000000000000        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.99399999999999999        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.98999999999999999        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.98599999999999999        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.98199999999999998        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.97799999999999998        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.97399999999999998        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.96999999999999997        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.96599999999999997        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.96199999999999997        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.95799999999999996        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.95399999999999996        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.94999999999999996        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.94599999999999995        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.94199999999999995        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.93799999999999994        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.93400000000000005        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.93000000000000005        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.92600000000000005        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.92200000000000004        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.91800000000000004        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.91400000000000003        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.91000000000000003        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.90600000000000003        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.90200000000000002        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.89800000000000002        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.89400000000000002        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.89000000000000001        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.88600000000000001        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.88200000000000001        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.87800000000000000        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.87400000000000000        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.87000000000000000        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.86599999999999999        0.0000000000000000                      +Infinity
 -2.80000000000000006E-002 -0.86199999999999999       2.46999999999999995E-009   19.819047686306526
 -2.80000000000000006E-002 -0.85799999999999998       3.09999999999999997E-008   17.289278632461265
 -2.80000000000000006E-002 -0.85399999999999998       8.08849999999999993E-008   16.330237444164755
 -2.80000000000000006E-002 -0.84999999999999998       1.15394999999999995E-007   15.974904811367404
 -2.80000000000000006E-002 -0.84599999999999997       2.97870000000000006E-007   15.026608687232798
 -2.80000000000000006E-002 -0.84199999999999997       1.13676499999999995E-006   13.687324048814826
 -2.80000000000000006E-002 -0.83799999999999997       3.51708499999999955E-006   12.557878036439201
 -2.80000000000000006E-002 -0.83399999999999996       8.81340000000000103E-006   11.639237267380986
 -2.80000000000000006E-002 -0.82999999999999996       1.92315299999999991E-005   10.858959438346041
 -2.80000000000000006E-002 -0.82599999999999996       3.98805699999999969E-005   10.129621320094143
 -2.80000000000000006E-002 -0.82199999999999995       7.79982150000000025E-005   9.4588246161519240
 -2.80000000000000006E-002 -0.81799999999999995       1.48151324999999987E-004   8.8172763403464902
 -2.80000000000000006E-002 -0.81399999999999995       2.64855069999999975E-004   8.2363277872458802
