 -2.00000000000000004E-002 -0.99800000000000000        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.99399999999999999        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.98999999999999999        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.98599999999999999        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.98199999999999998        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.97799999999999998        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.97399999999999998        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.96999999999999997        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.96599999999999997        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.96199999999999997        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.95799999999999996        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.95399999999999996        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.94999999999999996        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.94599999999999995        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.94199999999999995        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.93799999999999994        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.93400000000000005        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.93000000000000005        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.92600000000000005        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.92200000000000004        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.91800000000000004        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.91400000000000003        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.91000000000000003        0.0000000000000000                      +Infinity
 -2.00000000000000004E-002 -0.90600000000000003       2.64000000000000019E-010   22.055072012782233
 -2.00000000000000004E-002 -0.90200000000000002       6.24000000000000017E-010   21.194870747559122
 -2.00000000000000004E-002 -0.89800000000000002       9.20000000000000028E-010   20.806647445885464
 -2.00000000000000004E-002 -0.89400000000000002       7.36800000000000020E-009   18.726119537993405
 -2.00000000000000004E-002 -0.89000000000000001       9.29600000000000099E-009   18.493681636836854
 -2.00000000000000004E-002 -0.88600000000000001       2.32879999999999998E-008   17.575327630503089
 -2.00000000000000004E-002 -0.88200000000000001       3.41120000000000013E-008   17.193616608403033
 -2.00000000000000004E-002 -0.87800000000000000       6.24160000000000078E-008   16.589444184182110
 -2.00000000000000004E-002 -0.87400000000000000       1.15248000000000001E-007   15.976179508799405
 -2.00000000000000004E-002 -0.87000000000000000       3.14136000000000028E-007   14.973439823788883
 -2.00000000000000004E-002 -0.86599999999999999       5.77416000000000093E-007   14.364702859675456
 -2.00000000000000004E-002 -0.86199999999999999       1.00505599999999997E-006   13.810467296612579
 -2.00000000000000004E-002 -0.85799999999999998       1.90023999999999987E-006   13.173530363979573
 -2.00000000000000004E-002 -0.85399999999999998       3.23074399999999978E-006   12.642798106696747
 -2.00000000000000004E-002 -0.84999999999999998       5.47304000000000020E-006   12.115676337223316
